id_for_matlab;hhid;training;lnpercapitaconsumption;groupprediction;groupprediction2
17383;214203311;0;;5.986460693;5.985528421
17384;160900811;0;;6.204067352;6.20495357
17385;281209511;0;;5.072187222;5.074777078
17386;93206611;0;;5.58654218;5.586860183
17387;152206811;0;;4.996428194;4.999199909
17388;265603611;0;;5.540741425;5.541954266
17389;202600511;0;;6.660740323;6.659755415
17390;310200511;0;;6.193099527;6.19526854
17391;231909211;0;;5.499283646;5.49654709
17392;93301911;0;;5.323477598;5.325196124
17393;332211711;0;;6.53157994;6.529058944
17394;116206511;0;;5.952024627;5.953824398
17395;332503211;0;;6.014323163;6.01503793
17396;18404911;0;;5.870543908;5.874766795
17397;199411011;0;;6.063317093;6.060523605
17398;11702611;0;;4.861069542;4.862009961
17399;73904011;0;;6.058532261;6.056965983
17400;395100211;0;;6.608977482;6.609588291
17401;56804511;0;;5.220538417;5.218314293
17402;123210411;0;;6.02433271;6.026908415
17403;90006911;0;;6.060283445;6.063171981
17404;125401511;0;;5.668980581;5.667472654
17405;372007711;0;;5.627442446;5.625266557
17406;226708811;0;;5.549470956;5.5465492
17407;168908211;0;;6.165947173;6.166847945
17408;168203311;0;;6.047151643;6.046313546
17409;46304511;0;;6.327942245;6.32921584
17410;323800911;0;;5.83994673;5.84136312
17411;123708111;0;;5.878901128;5.88212664
17412;80006411;0;;6.003326687;5.999959253
17413;278500911;0;;5.25574136;5.253459677
17414;164103611;0;;5.173645341;5.173184066
17415;1700111;0;;5.803505603;5.804416251
17416;32500511;0;;4.809734171;4.808862428
17417;187003811;0;;7.380710585;7.383503739
17418;147901011;0;;6.655246616;6.656805558
17419;40505111;0;;6.867665937;6.866370778
17420;75005611;0;;4.968203497;4.96902808
17421;368806511;0;;4.885392192;4.885580264
17422;372206011;0;;5.340762518;5.340289712
17423;199902311;0;;6.111725621;6.111986943
17424;174508611;0;;6.39436115;6.393574347
17425;314909311;0;;7.322733843;7.322837404
17426;134914011;0;;5.131075522;5.129397278
17427;95905911;0;;5.200130288;5.198177046
17428;138311211;0;;5.81133248;5.808486646
17429;150506811;0;;5.576271242;5.572936537
17430;139309311;0;;6.15161926;6.148505111
17431;139000811;0;;5.635625503;5.634163875
17432;392401112;0;;6.030896939;6.029726183
17433;365900211;0;;6.365979056;6.366578918
17434;317704144;0;;6.273780023;6.265793853
17435;8605711;0;;5.617027163;5.616107896
17436;97510311;0;;5.873773769;5.871655443
17437;118813611;0;;6.859617401;6.860000613
17438;110405211;0;;5.52729622;5.530784089
17439;207508611;0;;7.151183168;7.149564084
17440;208103811;0;;6.650242181;6.651945933
17441;36802811;0;;6.268382156;6.268836542
17442;163713511;0;;5.280604297;5.28108407
17443;360405211;0;;5.272822465;5.273497727
17444;124903711;0;;6.521245541;6.521892192
17445;238000111;0;;6.262309613;6.264672496
17446;163304611;0;;5.102224651;5.104301967
17447;58008911;0;;4.944727377;4.945506942
17448;178603111;0;;5.938033101;5.938174131
17449;188302111;0;;6.357259674;6.353147614
17450;1407611;0;;6.364304138;6.361024609
17451;139006011;0;;5.34638407;5.348748358
17452;135006511;0;;5.128915581;5.128167705
17453;394915311;0;;6.896627246;6.893170449
17454;199104411;0;;6.676932951;6.678290715
17455;167303311;0;;6.357526593;6.358323821
17456;3204111;0;;4.951750863;4.951615064
17457;26602211;0;;5.52339917;5.522706247
17458;379411011;0;;6.537490099;6.537789856
17459;84605911;0;;4.875537618;4.874703282
17460;186903911;0;;7.01666238;7.014858166
17461;201406711;0;;6.483730821;6.482820532
17462;96500611;0;;5.158594523;5.161000108
17463;29410811;0;;5.348205019;5.345677629
17464;250501411;0;;6.191135338;6.191767231
17465;231106511;0;;5.065669792;5.07025915
17466;23003211;0;;5.11054693;5.10949875
17467;330703411;0;;6.511143209;6.5079815
17468;329604211;0;;6.471344238;6.47060969
17469;38705711;0;;5.801525167;5.801195264
17470;36703911;0;;7.109864189;7.11002671
17471;276209911;0;;6.057587572;6.058701412
17472;181203614;0;;6.377784509;6.377381208
17473;11505411;0;;5.553564699;5.552390832
17474;240810311;0;;5.814073158;5.813647783
17475;253503811;0;;7.567305792;7.565581314
17476;351813111;0;;5.835952449;5.83689228
17477;52302422;0;;5.88614734;5.884203623
17478;194104911;0;;6.659351302;6.66168831
17479;129413011;0;;5.893152728;5.89441275
17480;279201011;0;;5.717891381;5.715802577
17481;209800211;0;;6.178451718;6.177939855
17482;151710811;0;;5.01200869;5.010893754
17483;254205911;0;;5.812238879;5.811425643
17484;24406311;0;;5.237136741;5.236314634
17485;240008211;0;;6.370261371;6.37137263
17486;121403411;0;;6.567374734;6.565988936
17487;295907411;0;;5.915883704;5.914686911
17488;45602011;0;;6.538231681;6.534427433
17489;235900811;0;;6.548974111;6.551076148
17490;367603211;0;;6.538816065;6.54269192
17491;234501911;0;;5.164449061;5.167882065
17492;69807711;0;;5.135211501;5.139563988
17493;74805111;0;;5.61245338;5.61351283
17494;139306111;0;;6.581480595;6.583197869
17495;148100611;0;;6.273578823;6.274827118
17496;107206311;0;;5.416128154;5.415176178
17497;54704111;0;;5.631988167;5.631124162
17498;286003111;0;;5.909450985;5.910266255
17499;181604111;0;;6.075277558;6.076558637
17500;211403411;0;;6.922772021;6.924549543
17501;132702211;0;;5.35247534;5.349829426
17502;232910011;0;;5.397175428;5.402657021
17503;106004911;0;;4.898217841;4.896130217
17504;295900911;0;;5.725865081;5.728434208
17505;278506611;0;;6.249291223;6.248972103
17506;173504211;0;;6.199222132;6.20149852
17507;70404411;0;;5.215293259;5.213320542
17508;127600811;0;;6.00841605;6.009597506
17509;242607611;0;;5.501986383;5.501846442
17510;259702911;0;;5.620915834;5.619643655
17511;315101811;0;;5.911869878;5.917695616
17512;286607111;0;;6.07190892;6.067784
17513;316804911;0;;5.745246668;5.74861457
17514;227300911;0;;5.242955988;5.241296362
17515;163004411;0;;5.896247692;5.89306902
17516;390029611;0;;5.22821597;5.222155761
17517;180100211;0;;5.733298695;5.733612612
17518;225200711;0;;5.73594928;5.73832862
17519;34609211;0;;5.583595354;5.581122907
17520;62107311;0;;5.014330206;5.01319803
17521;124610311;0;;5.241886336;5.242027739
17522;78907211;0;;5.530244851;5.528222158
17523;121307222;0;;6.093721038;6.09458422
17524;81504511;0;;5.586565179;5.583485484
17525;216709211;0;;6.138927849;6.139373377
17526;239104011;0;;5.794717964;5.79635644
17527;312600111;0;;6.180741763;6.179389682
17528;237408111;0;;6.150883095;6.154804025
17529;175309011;0;;6.567882186;6.568675867
17530;15204611;0;;6.360543573;6.363118106
17531;212800111;0;;5.982286142;5.983971655
17532;184307711;0;;6.015201658;6.014232543
17533;42306011;0;;6.018397183;6.015807301
17534;255905111;0;;5.840159486;5.837566897
17535;135006811;0;;5.383149205;5.38444905
17536;322801111;0;;6.525021536;6.524078402
17537;280911611;0;;4.887677364;4.891897807
17538;162102811;0;;5.162986025;5.165172756
17539;109107711;0;;5.961996827;5.960973221
17540;191005811;0;;6.075523688;6.074036398
17541;232805511;0;;5.328490168;5.32808194
17542;20507711;0;;5.435956891;5.437476904
17543;365306011;0;;6.102287817;6.103977744
17544;111500311;0;;6.945554972;6.947373787
17545;143006211;0;;6.671258346;6.670682666
17546;246000211;0;;6.145367982;6.145878083
17547;166507911;0;;6.447712181;6.448205532
17548;281104711;0;;5.181643693;5.182999383
17549;75905611;0;;5.69282171;5.690977947
17550;274404611;0;;5.887723747;5.887820223
17551;16103411;0;;5.873430671;5.874344794
17552;105204511;0;;4.972626319;4.973806946
17553;281209111;0;;5.02749381;5.02603648
17554;342009511;0;;4.902065333;4.902771659
17555;55707111;0;;5.868327202;5.868355792
17556;344701611;0;;5.911133727;5.906467198
17557;109507211;0;;5.390810751;5.394937766
17558;322101311;0;;6.45576387;6.456030607
17559;87606411;0;;4.852135067;4.850733034
17560;250909412;0;;6.313188355;6.312665763
17561;228801211;0;;5.243428617;5.240329834
17562;278806011;0;;5.8389674;5.839457458
17563;163407211;0;;5.300431846;5.304426023
17564;297607711;0;;6.980421772;6.981946636
17565;120108011;0;;7.017625947;7.016206811
17566;138605511;0;;5.497814757;5.498926404
17567;272104311;0;;6.079224304;6.076725622
17568;200705811;0;;6.350933761;6.351804956
17569;43211411;0;;6.365297098;6.366773021
17570;244508111;0;;6.482230861;6.481606881
17571;122907711;0;;5.711239185;5.715481636
17572;248202811;0;;6.138307793;6.135609003
17573;382514511;0;;4.968550623;4.97098619
17574;232101511;0;;5.144204368;5.14416476
17575;216102111;0;;6.439753263;6.440064832
17576;265004311;0;;5.36115336;5.365815875
17577;220512211;0;;4.919500889;4.918130367
17578;272906511;0;;5.9662563;5.965694596
17579;248600511;0;;5.42198941;5.42259745
17580;382408011;0;;4.992550156;4.992588635
17581;57005311;0;;5.079763673;5.081275324
17582;111308111;0;;6.985024345;6.986135264
17583;161703611;0;;5.392047016;5.392329681
17584;256808411;0;;6.105842065;6.10675632
17585;217301111;0;;7.192826763;7.190382276
17586;293505411;0;;5.165674047;5.166237829
17587;98820511;0;;5.27552693;5.277612429
17588;342601111;0;;5.373503025;5.372186821
17589;105008511;0;;4.80817266;4.808499797
17590;39808811;0;;6.274107854;6.272786061
17591;169507411;0;;5.978951493;5.977368184
17592;209001911;0;;5.82127424;5.820315449
17593;399501711;0;;6.723190522;6.718343711
17594;306509111;0;;6.101012067;6.103081907
17595;281807711;0;;5.290020684;5.287009052
17596;30304311;0;;5.406267077;5.406267869
17597;79600311;0;;6.379584789;6.384311311
17598;55308911;0;;5.908069045;5.906281607
17599;390214111;0;;6.069717674;6.070110513
17600;301808911;0;;5.709664953;5.711665233
17601;128808111;0;;6.319145827;6.320599596
17602;327100411;0;;5.851625233;5.848811906
17603;53201511;0;;5.934681492;5.935314777
17604;175906811;0;;6.234527341;6.235629039
17605;305212811;0;;5.085987966;5.086189092
17606;86304411;0;;5.029038311;5.028100648
17607;339203311;0;;5.185383256;5.185620741
17608;131608411;0;;6.042902791;6.044146173
17609;225504711;0;;5.585505479;5.583797715
17610;189901111;0;;6.279634203;6.278933012
17611;171309611;0;;6.47468818;6.473243968
17612;341807511;0;;5.30427531;5.305817429
17613;51805911;0;;7.036619885;7.036631882
17614;39800211;0;;6.385939482;6.385603645
17615;371808311;0;;5.596045244;5.597731979
17616;81202111;0;;5.8692923;5.869381756
17617;243607111;0;;4.994461318;4.995710547
17618;311107411;0;;6.04616134;6.045543105
17619;386208511;0;;6.141409899;6.135207467
17620;319701211;0;;5.390823939;5.39257105
17621;384603011;0;;6.019470995;6.019069136
17622;397705011;0;;5.581956758;5.583860596
17623;113806311;0;;6.312988875;6.313248444
17624;104209211;0;;5.337906654;5.338692816
17625;304708411;0;;5.184208418;5.179519324
17626;277705511;0;;6.382310375;6.379968516
17627;28609111;0;;5.378753479;5.37781813
17628;255005811;0;;5.620069066;5.61962083
17629;131809911;0;;6.423423951;6.424901201
17630;335904811;0;;5.92296086;5.922847313
17631;195001311;0;;6.636126737;6.635783815
17632;154909111;0;;5.968721894;5.970245484
17633;184101311;0;;6.689021418;6.690130777
17634;91000122;0;;6.344129752;6.342248128
17635;144705111;0;;5.198188365;5.200785446
17636;286604611;0;;5.977324681;5.976476034
17637;297801111;0;;5.870789515;5.872415859
17638;145907811;0;;6.359226152;6.359971777
17639;278107311;0;;5.83165775;5.835204325
17640;220805611;0;;5.356078226;5.356648245
17641;333704211;0;;5.719603537;5.72113105
17642;49502511;0;;5.196558772;5.196252472
17643;43004311;0;;6.599217703;6.598149676
17644;360210511;0;;4.724879258;4.720384366
17645;28804911;0;;6.902302181;6.903674838
17646;75212011;0;;4.769320542;4.769567874
17647;384700111;0;;7.197705837;7.19819112
17648;60904411;0;;4.928931596;4.92597981
17649;95100511;0;;5.120190016;5.120084956
17650;273103111;0;;6.388987623;6.384978998
17651;104807911;0;;4.745787156;4.743888431
17652;40501811;0;;5.972866383;5.972903158
17653;287211211;0;;5.519802883;5.52046729
17654;146708412;0;;5.806757009;5.80924885
17655;226206911;0;;5.516960431;5.517775918
17656;283006211;0;;5.882539577;5.884386337
17657;178808311;0;;6.019927808;6.019335524
17658;20105011;0;;5.899583831;5.902930789
17659;116706311;0;;5.894244269;5.892984107
17660;234304111;0;;5.59509259;5.595642119
17661;195004411;0;;5.977306101;5.978819792
17662;80701011;0;;6.300824886;6.301520128
17663;211705611;0;;5.969870763;5.973319151
17664;97007211;0;;5.148933976;5.149543674
17665;302207211;0;;5.983823182;5.983291644
17666;123901011;0;;6.304933802;6.304807383
17667;88106211;0;;6.000579365;6.000223073
17668;63609411;0;;6.374772608;6.376124868
17669;23214811;0;;5.584100687;5.586122936
17670;332601011;0;;5.928732589;5.926480603
17671;355401511;0;;6.132264589;6.135490293
17672;63506911;0;;6.507741014;6.504021359
17673;290112711;0;;5.583984037;5.583923034
17674;99505611;0;;6.642123765;6.641896078
17675;200307911;0;;5.635831625;5.634769255
17676;349208422;0;;6.095395902;6.09172658
17677;13200311;0;;6.168311137;6.169879377
17678;44500911;0;;6.825745372;6.826783482
17679;334104311;0;;5.861745839;5.859860038
17680;129304611;0;;6.441149995;6.443769932
17681;356801922;0;;6.518191859;6.515551981
17682;113711111;0;;6.382607074;6.385368869
17683;117409611;0;;6.058060466;6.058246293
17684;160705011;0;;6.902475287;6.901679324
17685;322309512;0;;6.715523961;6.716569188
17686;343101811;0;;5.503470261;5.500907789
17687;32810411;0;;5.082978059;5.081792508
17688;63306611;0;;5.775997118;5.774810515
17689;34402911;0;;5.106344135;5.104022641
17690;29201211;0;;4.982233667;4.98004287
17691;47807911;0;;6.071887593;6.07252707
17692;222201814;0;;6.05037712;6.050647012
17693;243615011;0;;5.645110575;5.643705003
17694;220507211;0;;4.973826156;4.974930894
17695;257802511;0;;6.472488491;6.472412373
17696;115004211;0;;5.660552199;5.660553764
17697;22806011;0;;5.968899872;5.968596726
17698;6003611;0;;5.880807407;5.880058807
17699;222805211;0;;6.695635386;6.69384809
17700;401604511;0;;5.226956946;5.225147628
17701;53806111;0;;6.154634915;6.150867423
17702;132402811;0;;5.964125574;5.959929513
17703;13802911;0;;5.599316488;5.599900367
17704;372205311;0;;5.092678871;5.092342181
17705;223400111;0;;6.361388915;6.361185097
17706;27400911;0;;4.969071718;4.971322938
17707;377305311;0;;6.297917105;6.297236197
17708;208717911;0;;7.430316855;7.429354287
17709;56908911;0;;5.2770569;5.275632307
17710;27500411;0;;6.288997571;6.289766646
17711;149914911;0;;4.949308417;4.950815451
17712;46902511;0;;6.452544041;6.450099927
17713;284610411;0;;6.061507496;6.058274814
17714;54406911;0;;5.690826113;5.687172122
17715;275704211;0;;5.595377501;5.593961209
17716;218704611;0;;5.473075722;5.472378151
17717;225307011;0;;5.601433313;5.603223743
17718;351015511;0;;6.76912557;6.768889377
17719;159511511;0;;5.853338949;5.855168554
17720;332806311;0;;5.897103082;5.898090907
17721;134012111;0;;5.061507843;5.062746098
17722;105406111;0;;4.841240056;4.841647758
17723;85516311;0;;4.681234007;4.68491486
17724;46907311;0;;5.611512011;5.610962111
17725;155105911;0;;6.019470995;6.019069136
17726;274406611;0;;6.262217437;6.263780725
17727;139402711;0;;6.719840825;6.720384966
17728;233513411;0;;5.146513971;5.148786655
17729;152903311;0;;6.966285167;6.967294573
17730;154710611;0;;6.098359422;6.095575642
17731;180304612;0;;6.258510018;6.255747502
17732;361605511;0;;4.918073362;4.915427929
17733;324701311;0;;6.333420228;6.330468739
17734;24607011;0;;4.721411355;4.720409104
17735;314910911;0;;7.200718543;7.199545018
17736;234100811;0;;4.940447963;4.938223265
17737;179009611;0;;6.58868128;6.585492049
17738;296205011;0;;5.139757357;5.139284806
17739;299710111;0;;6.140151112;6.141579253
17740;207503711;0;;7.465865234;7.464351053
17741;31805711;0;;5.255806051;5.253371777
17742;324301111;0;;5.866330467;5.867710171
17743;297609011;0;;6.826635172;6.833128669
17744;93205411;0;;4.820708174;4.822326387
17745;323100111;0;;6.315961456;6.31255562
17746;145006211;0;;5.580754024;5.577556067
17747;338013011;0;;6.19592369;6.190478085
17748;291010311;0;;5.266101425;5.265486703
17749;401104711;0;;5.160373269;5.160706889
17750;245008311;0;;6.901936487;6.903795674
17751;186310311;0;;6.527078007;6.527060407
17752;177104412;0;;6.449992582;6.451972893
17753;244807611;0;;5.921252186;5.920770147
17754;124110711;0;;6.357648222;6.358145203
17755;97308011;0;;4.899591147;4.901539796
17756;230000111;0;;6.172542645;6.169186616
17757;100704111;0;;6.479998329;6.479580237
17758;31904211;0;;5.098914349;5.099176375
17759;172204511;0;;6.225697772;6.223230495
17760;66805311;0;;5.2502605;5.250398526
17761;47808511;0;;5.154789617;5.150555657
17762;378103911;0;;6.483024623;6.480901388
17763;387506911;0;;5.886981379;5.889295715
17764;322204111;0;;6.695635386;6.69384809
17765;241708311;0;;5.490015494;5.489121767
17766;232805811;0;;5.66990047;5.664564038
17767;103301411;0;;4.729581467;4.729330702
17768;390405311;0;;5.522768945;5.52055293
17769;200702711;0;;6.328076039;6.328699291
17770;176500411;0;;7.044129412;7.045708597
17771;105707011;0;;5.223927545;5.225351944
17772;49601711;0;;7.167002586;7.167049538
17773;132007711;0;;6.728307214;6.72926142
17774;193206311;0;;6.383383229;6.384071487
17775;98707711;0;;4.9501401;4.953115927
17776;222707311;0;;5.991595634;5.991332425
17777;159302411;0;;6.312334782;6.311809192
17778;365908111;0;;6.349888143;6.34374869
17779;153911411;0;;6.423975581;6.423747715
17780;388300111;0;;5.747459961;5.748698092
17781;184811311;0;;5.005433329;5.00615104
17782;129311211;0;;5.415318962;5.417487449
17783;288408411;0;;4.913046501;4.911965416
17784;214703111;0;;6.64744777;6.646587871
